node,nf_degree_centrality,nf_closeness_centrality,nf_pagerank,nf_load_centrality,nf_average_neighbor_degree,nf_eigenvector_centrality,nf_harmonic_centrality,nf_betweenness_centrality,nf_hub_score,nf_constraint,nf_coreness,nf_eccentricity
13915,0.0251512575628781,0.4413328919783736,0.0002121660195387,0.0004746857978439,167.44731610337973,0.0094554268291904,0.4115122422786218,537.0079841647014,0.0120806365462152,0.0264029373684728,38,4.0
15032,0.0946047302365118,0.5090876692801141,0.0006605603004786,0.0019699977658991,303.6046511627907,0.0629119774324083,0.4311798923278783,3849.4278066584657,0.0203698876520183,0.0115861959338792,68,4.0
6412,0.0506025301265063,0.4803410592049958,0.0004207528505956,0.0011289085976322,183.7183794466403,0.0199754455855997,0.4624622897812244,9462.98268307218,0.0670477453585193,0.0078465495879345,98,5.0
13739,0.0547527376368818,0.4967091374214539,0.0004106564388366,0.0009636933584942,314.8456621004566,0.0329667603688683,0.3421379402302672,1322.4639729081132,0.0010032579302255,0.0375973100678827,24,5.0
9023,0.0656532826641332,0.4890926876987038,0.0005453808963284,0.0016755383138238,180.1759329779132,0.025669154844792,0.4795406436989357,4042.760878279607,0.0675660022264151,0.0091846434032223,102,4.0
11326,0.0472023601180058,0.465190388686004,0.0003964544754309,0.000929593860539,158.8718220338983,0.0170456589647663,0.4510767205027123,455.0751133312661,0.0411623238586398,0.0159480837060642,68,4.0
19494,0.0423521176058802,0.4560775370581528,0.0003508344107282,0.0006538187928442,159.10625737898465,0.0151691574402311,0.3988882777470494,500.5968292947892,0.0053400888180306,0.1008952288946337,10,5.0
19669,0.0384519225961298,0.4596414617329349,0.0003155233056861,0.0005194716236702,171.29518855656698,0.0145772199962511,0.4162058102903784,49.275267104432,0.0079772701733632,0.1007564001307305,10,5.0
19902,0.0428521426071303,0.4846480067854113,0.0003394701162847,0.0008152055807266,256.3220536756126,0.0217061864784906,0.3264663233161188,17.156270490517436,0.0003455517534416,0.2082129842578285,5,5.0
17019,0.0777538876943847,0.4999625009374766,0.0006074958568511,0.002522700028442,243.3003215434084,0.0380681522962612,0.3659691317898266,59.68953335440135,0.0037728421592675,0.1275460332103242,8,5.0
1295,0.1131056552827641,0.5130579784504874,0.0009642085830309,0.0057149055962887,175.9129089301503,0.0412254743176236,0.3612147274029417,263.5182747429712,0.0039140226772712,0.0363510064912483,29,5.0
10955,0.0611530576528826,0.4874119568131412,0.0004835728660936,0.0021245766215994,201.43499591169257,0.0277209617208293,0.4258337916894924,75.72228220096484,0.014072283226188,0.0630181884674266,16,4.0
9690,0.0488524426221311,0.4836400570723803,0.0003625910643768,0.0006475206607124,319.5875127942681,0.0307606546576774,0.4832199943331427,37972.93045562727,0.1155299621677195,0.0038904135570402,129,4.0
18779,0.0455022751137556,0.477690727559356,0.0003483868961703,0.0008635645649717,253.93406593406596,0.0251336270825626,0.4163916529158437,35.604218869678704,0.0070013310437976,0.112759920645502,9,4.0
16084,0.0270013500675033,0.4779647244395583,0.0002011869644885,0.0002447344007821,400.1796296296296,0.0203820847417578,0.3725586279312867,1214.5669344128503,0.0063338054703048,0.0206199694013467,43,5.0
10723,0.0851042552127606,0.5070997515086972,0.0006503171055257,0.0027962992242114,258.2491186839013,0.0449740975776738,0.4497474873743845,2965.047932946455,0.0229744815093037,0.0263818152419563,39,4.0
8838,0.0780539026951347,0.4961792288989232,0.0005705538843721,0.0020027433754123,235.43177450352337,0.0425673573453199,0.4031534910077088,887.0561851478773,0.0114051179580812,0.0251636622844771,38,4.0
8185,0.0703035151757587,0.5039308572292496,0.0005339846603912,0.0011690488052037,296.15149359886203,0.0420061488057171,0.4327674717068523,12380.207912541196,0.0193900455712937,0.0124921944121208,56,4.0
9330,0.0439021951097554,0.4857427377829593,0.0002825624756059,0.0003135370385215,457.8644646924829,0.0398513177444725,0.4783739186960266,7629.159323998926,0.0653368645719877,0.008153516135536,97,4.0
14694,0.0811540577028851,0.4942784409678455,0.0006338216665943,0.0025242761017848,196.21873074553292,0.0365570045190347,0.3364368218410231,8262.595171423247,0.0008295467665428,0.0955180494350545,10,5.0
1616,0.0903045152257612,0.5086086315200529,0.000652022736863,0.0021618677930185,291.6262458471761,0.0561621839345431,0.4795739786990349,19199.034305116867,0.1070130568184166,0.003977275427343,122,4.0
5059,0.0216010800540027,0.4739773427501541,0.0001566771665486,0.0001399972403828,474.2708333333333,0.0173155022870116,0.470365184926015,10341.841912406471,0.0688606821190264,0.0057711140963298,117,4.0
9203,0.0918045902295114,0.5047703180212014,0.0007181972312221,0.0030920519086813,216.7037037037037,0.0447864085123264,0.4348384085870439,1135.4241326335837,0.0214331088642728,0.0285600054262309,34,4.0
4248,0.0852542627131356,0.4985541207558458,0.0006755084133897,0.0021403918541292,187.77126099706743,0.0362797983314927,0.4727069686818802,6831.542114013262,0.0755584572658162,0.0076502328313758,112,4.0
18354,0.0739536976848842,0.5037404599380368,0.0005214842111341,0.0017309469577835,299.09060175794457,0.0478754028355821,0.418862609797032,1492.5795767551635,0.006817216072557,0.0374365164039412,26,4.0
12411,0.0938046902345117,0.5005005255518294,0.0007116215364387,0.0037650421786678,210.6753731343284,0.0462957138670891,0.4562894811407654,2424.59499684579,0.0513015379257508,0.0094823094842897,101,4.0
1915,0.0283014150707535,0.4438205987439249,0.0002145703681823,0.0004009920371801,215.613074204947,0.0125362173827208,0.4669441805424441,17836.578025584076,0.0773235257032242,0.0052436946051786,128,4.0
7444,0.0700535026751337,0.5054592326745185,0.0005445208341646,0.0021698771750385,302.2419700214133,0.0386241355539323,0.4532018267580241,15479.453244071356,0.0757440858913737,0.0048405973244946,129,4.0
14643,0.1137056852842642,0.5130974677373836,0.0008870043572211,0.0040174270258467,209.0598065083553,0.0529411596306293,0.4340008667099444,596.0536227499109,0.0394047130689575,0.0150954850114838,72,4.0
17653,0.1483074153707685,0.5307590233545647,0.0011012839378866,0.0079851157710404,238.65239379635872,0.0788789113059205,0.3936838508590507,58.73870580987544,0.0051040196721713,0.0935367414133976,11,5.0
17241,0.0840542027101355,0.4967091374214539,0.0007328279274803,0.0039125649415606,163.60499702558002,0.0297962936057296,0.4130498191574723,518.2983557894931,0.0162594979001116,0.0200396624272299,50,4.0
7232,0.0396519825991299,0.4655152347477945,0.0003234791554434,0.0005058495230463,194.5422446406053,0.0159337792907084,0.3851642582127711,627.6783908138921,0.0085094663561499,0.0257316536280757,38,5.0
3494,0.0535526776338816,0.4770071077612937,0.0004157864302587,0.0010568738497495,239.91316526610643,0.0273991184254366,0.4371593579678575,100.13465623048252,0.0226283208776927,0.0420115245097991,25,4.0
13573,0.0350017500875043,0.4651579290133507,0.0002857765805817,0.0004187552925503,222.04,0.0153682332800094,0.3657366201642445,645.1482618793567,0.0029396649115758,0.0343708993898858,34,5.0
2687,0.0235511775588779,0.4483176040709274,0.0001653637227505,0.000191167345952,303.380042462845,0.0148431584274824,0.5206301981766237,238988.6458954729,0.4415143624237722,0.0015508038146353,129,4.0
2777,0.0624031201560077,0.4952086170607899,0.0004867323474737,0.0014333116925162,254.80769230769232,0.0314864734518547,0.4009992166273239,3822.92278872656,0.0231269397186181,0.0090825760468707,72,4.0
14419,0.0939046952347617,0.5081434052392204,0.0006972950626437,0.0026113944105008,255.07987220447285,0.0534250059166852,0.4396428154740761,5547.373476771028,0.0192655979109853,0.0196338209629747,47,4.0
3640,0.0122506125306265,0.4611571010215141,9.483931535930062e-05,8.401124225215813e-05,517.2244897959183,0.0103922839871108,0.351895094754649,16.00035239745014,0.0024411597979633,0.0846752915857472,12,5.0
8767,0.0434021701085054,0.4860142409293057,0.000314191077629,0.0005835051817844,300.1209677419355,0.0277639848357656,0.4353384335882857,4595.307770896001,0.0710683408981701,0.0053856743727264,129,4.0
1977,0.0374018700935046,0.4308179487731845,0.0003007580957932,0.0003631419071677,138.18048128342247,0.0130651324746079,0.4733236661834185,40358.21647610555,0.0758316934159001,0.0039114962215565,111,4.0
17950,0.0490524526226311,0.4733939307863466,0.0004056511657891,0.0012258644565494,176.66156982670745,0.0192803967270778,0.4110363851524304,880.3899978714402,0.0191321528766728,0.0288182094091983,34,5.0
8214,0.008450422521126,0.412767538337702,7.530204090772032e-05,4.649365818988685e-05,248.23668639053253,0.0036753120589069,0.4161183059151582,2497.091296248356,0.0101940374217477,0.0304058904721594,30,5.0
4347,0.0150507525376268,0.4360880941997383,0.0001237951361991,0.0001785035947311,281.81063122923587,0.0079217921232317,0.4101138390251202,991.2031147637724,0.0241786992358142,0.0135476808467555,78,5.0
15858,0.0395519775988799,0.4864753101435174,0.0003077203857537,0.0007551526958147,338.05056890012645,0.0234275241030112,0.3947547377367253,1456.1186903114142,0.0052523585093809,0.0272450885497468,40,5.0
7594,0.0638531926596329,0.48463626229826,0.0005407385443296,0.0022622812115142,177.25998433829287,0.0248895853478237,0.4422012767304842,2064.188070346353,0.0215053864072054,0.023761451951124,41,4.0
432,0.0415020751037551,0.4659056493884682,0.0003277914360147,0.0007192992606479,195.83975903614456,0.0181429677991742,0.4784155874461285,2984.0956366088976,0.0692265852422364,0.0083894033249046,107,4.0
3618,0.0767538376918846,0.4937780850328379,0.0006429086425247,0.0022555823500912,169.84169381107492,0.029888996780296,0.4715777455540542,12415.875507337423,0.0668176860995317,0.0074588792327518,109,4.0
14957,0.0374518725936296,0.450864576053385,0.0003013368178031,0.0007453154264511,162.90921228304407,0.0139169703826868,0.450139173625365,1069.0603834377785,0.0295961474163162,0.0205519226113391,48,4.0
3461,0.0147007350367518,0.4221068405833808,0.0001172481667631,7.833902406633039e-05,228.8809523809524,0.0068054920212128,0.4751654249380188,8096.06823836843,0.0756647966069084,0.0065037269619093,113,4.0
14450,0.040102005100255,0.4634977287475665,0.0003180356840189,0.0005260032237304,220.77805486284288,0.0189662912609786,0.370801040051897,347.61286576160813,0.0055633774933749,0.0429737758400425,23,5.0
83,0.0219010950547527,0.4515670158959537,0.0001804363083961,0.000203998091701,194.3858447488585,0.0086448425339815,0.5176175475440928,300429.8136475301,0.2696767879202199,0.0016731573383357,128,4.0
10084,0.0413020651032551,0.4787198391420911,0.0003113089219217,0.0007935226786358,291.6585956416465,0.0247658570893534,0.4647065686618449,6321.742953796015,0.0545655745078763,0.0074541376483157,106,4.0
4,0.0308015400770038,0.4645312645173279,0.0002366419800333,0.0003391310824111,249.3896103896104,0.0160014044407417,0.608676267146708,6399835.915892518,0.5678506450068317,0.000995084830683,129,4.0
1110,0.0132506625331266,0.4488005206346356,0.0001050619758192,0.0001233074744,422.1132075471698,0.0096222213584787,0.4128139740318782,4603.713791747341,0.0305223501417477,0.008652532487555,88,5.0
2229,0.0204010200510025,0.4542130365659777,0.0001656855865704,0.000190341420037,281.17892156862746,0.0099007097144895,0.4309715485773454,20647.111703150465,0.0537148577988047,0.0033661574015578,105,4.0
10895,0.0330516525826291,0.4658513859771721,0.0002568746981309,0.0003834230732834,256.874432677761,0.0168597431227394,0.4557477873894131,845.1529606700806,0.0211571466146828,0.0358163659123007,28,4.0
5490,0.0332516625831291,0.4678456967740426,0.0002775508356182,0.0005927853881469,234.94887218045116,0.0147613588650992,0.4135706785337777,63.244990391592765,0.0145835470547128,0.0323554215535961,32,4.0
13308,0.0586529326466323,0.485071187756191,0.0004967819349297,0.0018937706857973,181.56095481670928,0.0220771650239754,0.4327483040818081,552.1699780550368,0.0242482516234417,0.0192073454226094,53,5.0
19958,0.048752437621881,0.4627041784276526,0.0004250249614058,0.0011917897848551,146.22051282051282,0.0157583840429381,0.3293039651982121,0.3203103176964024,0.0004263032456258,0.3369059360619534,3,5.0
1137,0.0089504475223761,0.4502048534509927,7.382871719931239e-05,5.111587635998321e-05,511.01675977653633,0.0058367081360684,0.4495974798740063,2815.3373576768067,0.0330588163828799,0.0117539704009497,78,4.0
4050,0.0318015900795039,0.4743708342228231,0.0002427302484419,0.0003729139876068,332.67138364779873,0.0197924602623407,0.4806907012018427,30934.911003468955,0.1630261893189061,0.0031304570412296,129,4.0
7397,0.0206510325516275,0.4447879367479928,0.0001691741694824,0.0002125099173012,210.16707021791768,0.0088763261916252,0.3810332183274542,1456.3146227116683,0.0146990987593857,0.0124459479856949,71,5.0
9519,0.0170508525426271,0.4281249331021343,0.0001403118534456,0.0001100583445274,171.68035190615836,0.0066512677584821,0.4228561428070291,3116.157498478052,0.038529357685499,0.0097692955539376,91,5.0
3752,0.0299014950747537,0.4386322761766899,0.0002663011331405,0.0004391218142341,138.65551839464882,0.0097230142020231,0.4604396886511581,9005.909145259124,0.0472366939555402,0.0070368563101582,100,4.0
2457,0.0170008500425021,0.4519650161585573,0.0001463594986388,0.0001876265683516,256.50882352941176,0.0078042940064642,0.4605688617764833,15678.291021641884,0.0515810324192238,0.008804984644035,93,4.0
10752,0.0313015650782539,0.4601914492153343,0.0002574461907608,0.0005903057419769,190.43130990415332,0.0131123825513933,0.440297014850715,1573.9307094945852,0.0103071527274869,0.0241160779082809,44,4.0
15441,0.0176508825441272,0.4402350972968213,0.000153750924371,0.000211752992727,223.42209631728045,0.0080617603746688,0.4661274730404086,600.6249461956997,0.0408168274642581,0.0202146180881411,51,4.0
87,0.0273013650682534,0.4487602378548188,0.0002206080277217,0.0004205653006044,211.51098901098905,0.0127896395401463,0.459068786772698,65870.23228561987,0.1118830658779853,0.0016645163623413,118,4.0
15483,0.0674033701685084,0.5023612157749309,0.0005008719763395,0.0018850336962639,290.4013353115727,0.0383335908544764,0.3774138706934124,2655.824764965348,0.004582962420626,0.0389838851104728,25,5.0
5053,0.0617530876543827,0.4717635402906209,0.0005217496263073,0.0016728439794571,138.41376518218624,0.0204350053717993,0.4318215910794865,1842.7149299662533,0.0266463402550156,0.0142639628046869,67,4.0
7875,0.0211510575528776,0.4609551468215553,0.0001584730554176,0.0001270748360339,344.1843971631206,0.0136520970575063,0.4219127623046708,620.5057557133816,0.0132861856198491,0.026788928276769,37,4.0
18406,0.0205510275513775,0.4406716171253553,0.0001752318181813,0.0003271582053092,175.94403892944038,0.0079211591999173,0.322779472306914,80.09061890108761,0.0001962499380612,0.1132327731158222,10,5.0
13544,0.0135506775338766,0.4284275921165381,0.0001064497428729,7.217841856435002e-05,256.0959409594096,0.0073289739690225,0.396789839491808,796.5437859289112,0.0079355784641455,0.0398120404844106,26,5.0
16340,0.0328016400820041,0.4816134858518964,0.0002361507561819,0.0002821141419222,403.8185975609756,0.0258973354315184,0.4361843092154147,1073.516465981554,0.0177947964627851,0.0270687325263921,38,4.0
13353,0.0411020551027551,0.4368119867202516,0.0003029808315489,0.0006878181542613,181.50243309002437,0.0168116399015211,0.4281047385701792,304.9071684883362,0.0224503750150156,0.0295160554581215,34,4.0
6565,0.0453022651132556,0.4746860981225226,0.0003699347259867,0.0005741970431667,199.2450331125828,0.0182237444338021,0.4367510042168201,7587.453873465462,0.0802420442655613,0.0052557893146974,129,4.0
751,0.0236511825591279,0.4573395229710261,0.000178490946435,0.0001341789499405,315.7526427061311,0.0142978107874374,0.4374593729686069,4176.555566029443,0.0208026326575373,0.0161912820221257,51,4.0
5824,0.0452022601130056,0.4910983964835597,0.0003676504203291,0.0016562619411824,287.62168141592923,0.0239616259051867,0.379543977198734,473.3754889205832,0.0157375119439108,0.0162639696171413,67,4.0
10928,0.016450822541127,0.447575140433722,0.0001301822678464,0.0001846393360277,260.83586626139817,0.0082689629765483,0.4026551327564625,725.2954259343522,0.0114042522043511,0.0331480997833582,29,5.0
11211,0.0260013000650032,0.4471548351034097,0.000205818161671,0.0002766993210668,204.30576923076924,0.011621609971109,0.3996283147488987,1733.9047917836926,0.0134277768404093,0.0161354885634244,56,4.0
2436,0.0136006800340017,0.4479560981072908,0.0001108982553566,0.0001084727904883,319.05514705882354,0.0069929930380557,0.409634648398923,329.5199103306503,0.0093897536830588,0.0319160750765087,32,5.0
14891,0.0213510675533776,0.4627791276177253,0.0001640477832808,0.0001437411114435,358.39812646370024,0.0134202365072819,0.4272188609429563,5629.945468007271,0.0240474844707142,0.0094970161261671,78,5.0
5528,0.048302415120756,0.4642185650286669,0.0004053961273286,0.0013438752327425,153.09420289855072,0.017119325801347,0.483786689334543,10174.557901520522,0.092216654605181,0.005576532493702,121,4.0
2190,0.0302515125756287,0.4546363863693196,0.0002402324647261,0.0004617186669275,201.42809917355373,0.0134001647700666,0.474244545560722,30376.24277297689,0.0920683538944763,0.0037322427495931,121,4.0
13114,0.0588029401470073,0.4866884065024822,0.0004471681834849,0.0010063600959849,250.39795918367344,0.0314264825612095,0.4125039585311068,148.98748436940588,0.0075790793896366,0.0557612349239876,19,4.0
1258,0.0237011850592529,0.4704650779834858,0.0001902119463336,0.0002604923519212,316.10759493670884,0.0133842931371908,0.4537643548844428,4519.698262664267,0.0360654846065217,0.0119951888658733,75,4.0
15540,0.0445022251112555,0.474460866883348,0.0003491845476216,0.000778772429986,213.46629213483143,0.0205281285657574,0.3704301881759699,536.9834530923241,0.0052858003218826,0.0304579743908013,33,5.0
10140,0.0061503075153757,0.4001080345710627,5.138177967851874e-05,1.796642374574924e-05,273.7723577235772,0.0032216337094399,0.4497849892494753,3415.2772026358057,0.0385660079440362,0.0099406392163075,92,4.0
6748,0.0074003700185009,0.420916380779997,6.643923321451574e-05,9.512727825027758e-05,244.4391891891892,0.003390722747378,0.4473765354934469,155.60116156548742,0.0198351386602679,0.0377786977538559,27,4.0
1438,0.0135006750337516,0.4498099457951913,0.000108132350384,0.0001414625249782,312.8037037037037,0.0072615168624773,0.4495891461239858,20029.754160142256,0.0296141107590125,0.0135642123080853,71,4.0
13128,0.0395019750987549,0.4576953884883854,0.0003016690208327,0.0004897233273314,211.1759493670886,0.0191886287184409,0.4430846542326973,296.53554914250446,0.0234285399922668,0.0308998835511435,34,4.0
921,0.0054502725136256,0.4455310996257351,4.450085144208445e-05,1.0096595601999223e-05,933.7706422018348,0.0064792022181075,0.4536018467590358,4668.190682888123,0.0340066858125512,0.0131519837293799,72,4.0
4336,0.0096004800240012,0.4257552210844528,8.34427853025818e-05,6.136056109629732e-05,307.203125,0.0050596752290581,0.3703635181758037,826.4345142792505,0.007899138452892,0.0205456242883892,52,5.0
18517,0.0088504425221261,0.4490625350847648,7.195068202643725e-05,5.5259453030878206e-05,456.1864406779661,0.0057686245468096,0.3582437455205162,541.6137976867365,0.0029216814733967,0.0599068307455934,18,5.0
13992,0.0364518225911295,0.4932179145703857,0.0002553302838692,0.0003811910570531,551.5116598079561,0.0332697497781317,0.3703151824256825,2091.183457494701,0.0031945910680441,0.0471129293847693,20,5.0
12343,0.0289014450722536,0.4500933990502554,0.0002441157442762,0.0005156914177065,174.35121107266437,0.0111851596977946,0.4190809540475783,1959.2631820726065,0.0096162469932439,0.0300205231816416,34,5.0
11787,0.0065003250162508,0.4381901840490798,5.2907864541272495e-05,3.7339707028598025e-05,562.276923076923,0.0060826467679408,0.4060094671398517,1236.7897801504153,0.0212668939107125,0.0141329681627898,68,5.0
45,0.0248012400620031,0.4560775370581528,0.0002030267631283,0.0001868848854793,237.98387096774192,0.0109611611155923,0.5337475207094146,858450.8064604667,0.3166357030198781,0.0010009279083656,129,4.0
2926,0.0115005750287514,0.3821051223752842,0.0001013002263701,4.616085481392066e-05,136.97391304347826,0.0035204812357992,0.4563936530160191,60503.95578823464,0.0466279459632719,0.0041670038845235,102,4.0
1639,0.0223511175558777,0.4141608681245858,0.0001846836612325,0.00021912905073,145.39597315436242,0.0080553285899735,0.4616855842792752,42443.52298386529,0.0356768278209444,0.0057767437826547,81,4.0
7159,0.0345517275863793,0.4788459236202562,0.0002563900925796,0.0003753730175703,351.08683068017365,0.0228687324909497,0.3944255546109029,131.96934206876736,0.009013714682586,0.0341053150447338,33,5.0
11637,0.0252512625631281,0.4319158585836771,0.0002474980791109,0.000616030578,117.03564356435643,0.0068322387913784,0.4627814724070263,3750.211878645623,0.0375926287564029,0.0115186595734395,78,4.0
6049,0.0142507125356267,0.4086682877985982,0.000111250859315,4.9476752975131775e-05,215.44210526315788,0.0071870302265072,0.392504625231106,2924.502928082072,0.0157119958890802,0.0146815976759642,55,5.0
8381,0.0315015750787539,0.4705314918946898,0.0002393128216433,0.0003904874529365,313.7111111111111,0.018944370560037,0.4240837041851062,2239.359371248336,0.0155766433566776,0.0157771857232555,59,4.0
11064,0.0587029351467573,0.4937780850328379,0.0004252785854963,0.0011406094033023,308.9020442930153,0.0387668516950241,0.4697901561745806,4189.926007058171,0.0427651438978091,0.0133082495031503,74,4.0
17371,0.0078503925196259,0.3957455229049174,6.873002676178017e-05,3.0997993440146906e-05,190.31210191082803,0.0033321873984622,0.4212335616779705,339.14521912094926,0.0093186284564378,0.0519965341333579,21,4.0
3290,0.0222011100555027,0.4542646223736513,0.0001636875701243,0.000226996412207,278.1441441441441,0.0130766651634176,0.4343258829607584,9388.555838801642,0.0174287066778789,0.0159844397424068,51,4.0
3847,0.0290014500725036,0.467670649860861,0.0002291989591964,0.0003526432243751,244.36379310344827,0.0129497735565958,0.3375477107187955,418.3628088725805,0.0012807827182816,0.0546426756855978,16,5.0
7596,0.0068503425171258,0.4078182670935378,6.405980040373304e-05,8.217809849201471e-05,238.36496350364965,0.003118373212706,0.3404970248511643,28.96048870242642,0.0012827367715238,0.0909090909090909,11,5.0
4274,0.008700435021751,0.4000920257672148,7.391730813925388e-05,5.252581492938719e-05,205.0919540229885,0.0041584291516926,0.4189417804222279,9356.641215808078,0.0120182291018921,0.0179398580236017,46,4.0
340,0.0109505475273763,0.4528861613714078,9.077824595289622e-05,0.000104843942972,405.8447488584475,0.0063864366757807,0.4561394736403921,1506.0628616155554,0.0363965656599221,0.0142983859156186,66,4.0
10767,0.0030001500075003,0.4314499600888831,3.076339147754919e-05,1.2265759703733495e-05,754.7666666666667,0.0025773356830779,0.4624897911562936,5860.006041153694,0.0617113605176913,0.0080288795579355,110,4.0
1990,0.0620531026551327,0.4864871439344183,0.0004733681275885,0.001530362746663,222.3400483481064,0.031032511264693,0.4790864543228073,10448.026774417493,0.0857699971234012,0.0064666549479277,119,4.0
4157,0.0187009350467523,0.4796843519140362,0.000137718258152,0.0001564951758587,583.8850267379679,0.0168361479264678,0.4139181959096474,718.7521850287907,0.012210944136129,0.0275319590960885,37,5.0
17955,0.0111505575278763,0.4635944273163495,8.638384783066231e-05,5.086795396892236e-05,554.3811659192825,0.0096110474338664,0.3752612630630361,10.552572822372614,0.0061715235804864,0.0776008132388326,13,5.0
1533,0.0201510075503775,0.45712,0.0001426952471653,0.0001707280530136,381.7940446650124,0.0152630117663239,0.4833575012084755,14938.777429546812,0.0994818035569081,0.0048231495783789,127,4.0
16826,0.008400420021001,0.4480564579365968,7.343085393441666e-05,4.1878765935783664e-05,523.75,0.0060314803503329,0.4522351117556127,3693.557906468476,0.0388653837552185,0.0122710198382087,75,4.0
17943,0.0351017550877543,0.4611464674414314,0.0002896850640013,0.0006104177132913,207.88319088319088,0.0141662411778645,0.3873643682182657,12.470210704392048,0.0063307895754929,0.1006987949711781,10,5.0
8810,0.0169508475423771,0.465114656495651,0.0001203900207,8.371341669523226e-05,467.7758112094396,0.0145995467334048,0.456943680517403,6058.010697568572,0.0473695254298959,0.008453034177695,100,4.0
11521,0.0214010700535026,0.4583247393147702,0.0001826892222594,0.0005291906780898,237.11214953271028,0.0097810314784268,0.4200001666748804,656.42280047248,0.0118502466629654,0.0283521042861649,35,4.0
2222,0.0207510375518775,0.4517914426422084,0.0001571207395436,0.0001967728264885,298.6963855421687,0.0128401707910316,0.4326299648315015,7208.020472507259,0.0571042802242534,0.0054690404345973,121,4.0
3458,0.0096004800240012,0.4164202723524757,7.941735420055799e-05,7.453161599067376e-05,238.53125,0.0048629413249305,0.4655607780389835,7131.063818354019,0.0564256764637498,0.0066010067654189,106,4.0
13177,0.0379518975948797,0.4830092983939137,0.0002763066533852,0.000552822844428,300.34255599472993,0.0238389773344935,0.4663108155408669,3516.3506962387964,0.0474394380059378,0.0152480764428713,62,4.0
11450,0.0238511925596279,0.4681633035254459,0.0001850889203362,0.0002249912951691,329.45702306079664,0.0141841962935325,0.4736736836842899,11088.732762957892,0.0562125550305137,0.0093352889083376,91,4.0
1988,0.0062003100155007,0.4554543384194944,5.511399780110172e-05,5.078382932218978e-05,630.741935483871,0.0050948637833872,0.4290756204476065,6926.242988366319,0.0218510363815216,0.011032102566482,72,4.0
10922,0.0041002050102505,0.3657194060419866,4.0136719572957294e-05,1.585307202624469e-05,151.5487804878049,0.0013540396445641,0.4454656066136578,3914.738622989743,0.0372789928179742,0.0113725629193734,77,5.0
4011,0.0064003200160008,0.4441261381301354,5.56068281214389e-05,4.036464514510511e-05,453.265625,0.0040364788176924,0.4392927979731937,2623.4995578400903,0.0604363929981141,0.0074293735099377,126,4.0
11401,0.008650432521626,0.4461572783045175,7.390582337592376e-05,8.32606545076833e-05,339.4971098265896,0.0044125274098437,0.469010950547627,7458.9296958061905,0.0559724691828829,0.0085536267607393,99,4.0
2282,0.0101005050252512,0.4298087255534064,8.631435680729935e-05,8.872320963408109e-05,266.5841584158416,0.0047974758942517,0.4944288881111262,39628.46066171913,0.1572543186071821,0.0031715210524967,127,4.0
11604,0.008400420021001,0.3840201236606628,6.94888707621626e-05,2.444205744494033e-05,186.11309523809524,0.0037556093958299,0.3849784155873073,644.9622030638609,0.0099438405351861,0.0219001572889136,45,5.0
15193,0.0172008600430021,0.4381901840490798,0.0001406430240524,0.0002338992433009,228.3953488372093,0.0079330997640418,0.3971131889926155,1612.7565359842129,0.0041251927990223,0.0750267330532331,13,5.0
9225,0.0099504975248762,0.4239052100555343,8.243381508580941e-05,3.710734049295862e-05,243.66834170854275,0.0047476644084939,0.4508767105022112,19798.44920588204,0.0294736806181652,0.0168381893438361,44,4.0
4431,0.0142007100355017,0.4490222052583129,0.000109416564534,5.738661219549612e-05,374.225352112676,0.0095366320037981,0.4680900711703228,3919.468162084804,0.0373730529901483,0.0139367747693412,72,4.0
4646,0.0184009200460023,0.4779647244395583,0.0001318945306235,0.0001753330326863,557.1413043478261,0.0162097628140365,0.4976040468690588,45879.953916934064,0.1870322126381069,0.0031022553951815,129,4.0
17156,0.0135006750337516,0.4357460345128116,0.000116869539378,0.0002555527800592,224.42962962962963,0.0059430368379035,0.3914254046034091,962.1583223420472,0.0047048565255524,0.0508304263816232,19,5.0
10205,0.0306015300765038,0.4616680902144555,0.0002213802555149,0.0003350414950527,324.8137254901961,0.0213739421020841,0.4320649365800963,1642.0069333693814,0.0227199240772345,0.0166741603471361,59,5.0
18938,0.04005200260013,0.4693939820682533,0.0003284156681689,0.0011287840380552,183.04369538077404,0.0163084499904638,0.3888127739718833,83.14360253419568,0.003665982258907,0.0927142759585765,11,5.0
16704,0.032101605080254,0.4908452778323188,0.000215881419682,0.0003929536995623,597.8255451713395,0.0287815144345276,0.3833058319581297,969.658183524646,0.008340289440725,0.0245242047880119,37,5.0
17046,0.0239511975598779,0.4844132251423035,0.0001583509735651,0.0002325518236432,637.2797494780793,0.0222237390080086,0.3466356651165039,138.47465550471247,0.0029237448606139,0.0549132985057285,17,5.0
12627,0.0108005400270013,0.4232682173167686,9.602190030709384e-05,0.000294620050907,267.2083333333333,0.0058735382918041,0.4628606430322248,1712.66580206113,0.0522550427805757,0.0119353102761896,83,4.0
503,0.0115005750287514,0.467900425810678,8.974419406203486e-05,8.080208068839966e-05,515.1695652173913,0.008385371948298,0.5029751487574957,91196.3809159454,0.2324275910972042,0.0021637031156246,129,4.0
8750,0.0224511225561278,0.4703323063897838,0.0001591066996172,0.0001871582684464,407.8396436525612,0.0170572651776637,0.4272421954430112,5841.587982727156,0.0404112031374713,0.0065993548126011,113,4.0
627,0.0091504575228761,0.4464361452775855,7.72430450571547e-05,5.117611141537028e-05,442.6830601092896,0.00600535766691,0.4651524242879645,4405.55739034813,0.0459147465540191,0.011058721182626,79,4.0
